name:ID;:LABEL
Chengjiu Yin;Author
Hiroaki Ogata;Author
Moushir M. El-Bishouty;Author
Daniel Losada Iglesias;Author
Héctor Galindo-Domínguez;Author
Lucía Campo;Author
Martín Sainz de la Maza;Author
Elvira Folmer;Author
Kim Schildkamp;Author
Nienke Nieveen;Author
Barbara C. Buckley;Author
Edys S. Quellmalz;Author
Michael J. Timms;Author
Watheq Hameed Jasim;Author
Abu Sayed Md. Latiful Hoque;Author
Md. Afzalur Rahaman;Author
Dennis Beck;Author
Erik W. Black;Author
Alja Isakovic;Author
Gordon I. McCalla;Author
Jim E. Greer;Author
Vive Kumar;Author
Ainin Sulaiman;Author
Sedigheh Moghavvemi;Author
Seuk Wai Phoong;Author
Seuk Yen Phoong;Author
Arthur Ward;Author
Amy R. Pallant;Author
Janice D. Gobert;Author
Jillian T. M. Daniels;Author
Generosa G. Cossa;Author
Johannes C. Cronjé;Author
Dave Schleppenbach;Author
Dennis Leas;Author
Waseem Sheikh;Author
Mahendar Goli;Author
Mohsin Khan;Author
Gilly Salmon;Author
Fabiano A. Dorça;Author
Geycy D. O. Lima;Author
Juliete A. R. Costa;Author
Rafael D. Araújo;Author
Abdelkader Sabil;Author
Hicham Boustane;Author
Razane Chroqui;Author
Ghaida M. Alayyar;Author
Petra Fisser;Author
Ambjörn Naeve;Author
Fredrik Paulsson;Author
Matthias Palmér;Author
Mikael Nilsson;Author
Chutima Boonthum-Denecke;Author
G. Tanner Jackson;Author
Carmen Pagés;Author
Elena García-Barriocanal;Author
José María Gutiérrez;Author
José-Javier Martínez 0001;Author
Miguel-Ángel Sicilia;Author
Iryna V. Ashby;Author
Secil Caskurlu;Author
Adil Youssef Sayeh;Author
Hassane Razkane;Author
Mohamed Yeou;Author
Najat Mokhtari;Author
Tami Seifert;Author
Laura M. O'Dwyer;Author
Paul Horwitz;Author
Siet Fah Lim;Author
Yusri Bin Kamin;Author
Beverly Park Woolf;Author
David G. Cooper;Author
Ivon Arroyo;Author
Rosalind W. Picard;Author
Toby Dragon;Author
Winslow Burleson;Author
Belinda Bruster;Author
Scott P. Anstadt;Author
Senthil B. Girimurugan;Author
Christos Troussas;Author
Konstantina Chrysafiadi;Author
Maria Virvou;Author
Bruno Warin;Author
Rim Drira;Author
Anshita Chelawat;Author
Richal Tuscano;Author
Roshani Prasad;Author
Seema Sant;Author
Hisham Bani-Mattar;Author
Nabil Assadi;Author
Ann C. Jones;Author
Jenny Preece;Author
Jim Minstrell;Author
Mark R. Wilson 0003;Author
Tara M. Madhyastha;Author
John A. Clarke;Author
Peter G. Taylor;Author
Saida Tayoub;Author
Taciana Pontual Falcão;Author
Kyle R. Cheney;Author
Christian Martel;Author
Laurence Vignollet;Author
Jivko Sinapov;Author
Shrenik Devasani;Author
Stephen B. Gilbert;Author
Stephen Blessing;Author
Aura C. Pedraza-Avella;Author
Martha L. Torres-Barreto;Author
Mileidy Alvarez-Melgarejo;Author
Imdad Ali Bughio;Author
Kamal Ahmed Soomro;Author
Mahnoor Ansari;Author
Nasrullah Nasrullah;Author
Agus Hendriyanto;Author
Astri Wahyuni;Author
Bambang Avip Priatna Martadiputra;Author
Yaya Sukjaya Kusumah;Author
Elise van den Hoven;Author
Imke Schouten;Author
Manon Spermon;Author
Carmel McNaught;Author
Doug Vogel;Author
Murray R. Millson;Author
Patsy Tinsley McGill;Author
Chyrstalla Rokopou;Author
Ugur Kale;Author
Panagoula Tsarmpou;Author
Brenda Chawner;Author
Katie Bainbridge;Author
David Steel;Author
Linda C. Tapsell;Author
Lori Lockyer;Author
Marian Bare;Author
Owen McKerrow;Author
Yasmine C. Probst;Author
Thomas McDonald van der Merwe;Author
Carine G. Webber;Author
Maria de Fátima Webber do Prado Lima;Author
Faseeh Amin;Author
Furqan Muhammad Khan;Author
Nayera Masoodi;Author
Shabana Khurshid;Author
Foteini Paraskeva;Author
Vasiliki Karampa;Author
Diane Berger Ehrlich;Author
Stephen Dundis;Author
Manish Kumar Dwivedi;Author
Naveen Virmani;Author
Oleg Liber;Author
Hui-Chin Yeh;Author
Jo Shan Fu;Author
Leechin Heng;Author
Pei-Chun Liang;Author
Jeevamol Joy;Author
V. G. Renumol;Author
Shampa Chakraverty;Author
Sushma Hans;Author
Alexandros Kouretsis;Author
Andreas Giannakoulopoulos;Author
Laida Limniati;Author
Jean-Marie Gilliot;Author
Madjid Sadallah;Author
Richard Halverson;Author
V. Elizabeth Owen;Author
Martina Holenko Dlab;Author
Rafael E. Landaeta;Author
Stephanie J. Lackey;Author
Timothy Kotnour;Author
Denise Whitelock;Author
Ahmed Sulaiman Kharrufa;Author
Patrick Olivier;Author
Élise Lavoué;Author
Mark Johnson;Author
Daniel Zalles;Author
Neal Strudler;Author
Shaoan Zhang;Author
Tawnya Means;Author
Tamar Ronen-Fuhrmann;Author
Yael Kali;Author
Nandini Borah;Author
Pranami Sharma;Author
Françoise Le Calvez;Author
Hélène Giroire;Author
Odette Auzende;Author
Athanasios Manitsaris;Author
George Zardas;Author
Ioannis Mavridis;Author
Odysseas Moschidis;Author
Maria Boubouka;Author
Alexander J. McLeod Jr.;Author
John M. Week;Author
Mark G. Simkin;Author
Shamila Janakiraman;Author
Sunnie Lee Watson;Author
William R. Watson;Author
Daniel T. H. Tan;Author
Sheryl Wong;Author
L. Murphy Smith;Author
Ramon P. Rodriguez Jr.;Author
Cynthia Stegeman;Author
Janet Mannheimer Zydney;Author
Laura Bristol;Author
Ted S. Hasselbring;Author
Christopher Michael Mitchell;Author
Eunyoung Ha;Author
Kristy Elizabeth Boyer;Author
Carole R. Beal;Author
Federico Cirett Galán;Author
Bertrand Marne;Author
Alric Rothmayer;Author
Barbara Hutchings;Author
David Caughey;Author
Don Yarbrough;Author
Frederick Stern;Author
Ganesh Rajagopalan;Author
Marian Muste;Author
Rajesh Bhaskaran;Author
Shane Moeykens;Author
Sonya Smith;Author
Tao Xing;Author
David John;Author
Deniz Cetinkaya;Author
May Aldoayan;Author
Reza Sahandi;Author
Sanghyun S. Jeon;Author
Stanley Y. W. Su;Author
Anat Wilson;Author
Kristina Turner;Author
Orly Fuhrman;Author
Karen Noble;Author
Robyn Henderson;Author
Ron Pauley;Author
Hrudaya Kumar Tripathy;Author
Pamela Chaudhury;Author
John Saye;Author
Thomas Brush;Author
Aarij Mahmood Hussaan;Author
Kanika;Author
Krishan Dutt;Author
Neha Dutta;Author
Roop Lal;Author
Helen Ashman;Author
Maram Meccawy;Author
Lara Orcos;Author
Ángel Alberto Magreñán;Author
Tom Murray 0001;Author
Luca Moser;Author
Catherine Naamani;Author
Stewart Martin;Author
Smitha John;Author
Alessandra Galassi;Author
Anna Maria Angelone;Author
Pierpaolo Vittorini;Author
Aaron Reyes-Rodriguez;Author
Carolina Guerrero-Ortiz;Author
Hugo Espinosa-Perez;Author
Christophe Courtin;Author
Hajer Chebil;Author
Jean-Jacques Girardot;Author
Arshad Abdul Samad;Author
Habibah Abdul Jalil;Author
Nooreen Noordin;Author
Shima Balouchi;Author
Merve Lütfiye Sentürk;Author
Ugur Sari;Author
Anguelina Popova;Author
Paul A. Kirschner;Author
Richard W. Joiner;Author
Holly Fiock;Author
Ji Hyun Yu;Author
Samuel Edelbring;Author
Hara Bouta;Author
Sofia Gkemisi;Author
Chien-Sing Lee;Author
Simon Boung-Yew Lau;Author
Cross Gombiro;Author
Elize Du Plessis;Author
Kanos Matyokurehwa;Author
Norman Rudhumbu;Author
Martyn Sloman;Author
Leila Moslehi;Author
Mehdi Salimi;Author
Casper Boks;Author
Ingrid Sorgendal;Author
Boaz Ben-Moshe;Author
Dezhi Wu;Author
Iris Reychav;Author
Nir Shvalb;Author
Francisco Manzano-Agugliaro;Author
Abdulaziz Salamah Aljaloud;Author
Nicolas Gromik;Author
Paul Wing Hing Kwan;Author
William Billingsley;Author
Joseph V. Cohn;Author
Kay M. Stanney;Author
Laura Milham;Author
Roberto K. Champney;Author
Alexander Asante;Author
Emmanuel Arthur-Nyarko;Author
Stephen Brobbey Gyan;Author
Xiangen Hu;Author
Lauren E. Margulieux;Author
Min Kyu Kim;Author
Jan M. Pawlowski;Author
Christos Pierrakeas;Author
George A. Gravvanis;Author
George Kostopoulos;Author
Giannis Koutsonikos;Author
Chetna Gupta;Author
Varun Gupta 0001;Author
James S. Collofello;Author
Dijiang Huang;Author
Le Xu;Author
Wei-Tek Tsai;Author
Daniel Manrique;Author
Fernando Alonso;Author
José M. Viñes;Author
Loïc Martínez;Author
Jay Elston;Author
Wu Li;Author
Yinong Chen;Author
Goran Stojanovic;Author
Nikola Bednar;Author
Jacobo Tarrío;Author
Juan Touriño;Author
Manuel Arenaz;Author
María J. Martín;Author
Anupama Prakash;Author
D. P. Kothari 0001;Author
Mini Shaji Thomas;Author
David A. Sanders;Author
Giles Tewkesbury;Author
Jorge Bergasa-Suso;Author
Wen-Jye Shyr;Author
Aitor Vazquez;Author
Alberto Rodriguez 0001;Author
Diego G. Lamar;Author
Manuel Arias 0001;Author
Marcos Fernandez;Author
Pablo F. Miaja;Author
Pablo Pando Cerra;Author
Ali Mehrizi-Sani;Author
Beth Rieken;Author
Bonnie H. Ferri;Author
Catherine Lenaway;Author
Cheng-Chih Wu;Author
Chia-Hu Chang;Author
Edwin C. Jones;Author
Fang-Ying Yang;Author
Gabriel Díaz;Author
Hitoshi Sasaki;Author
James J. Sluss;Author
Jamie Phillips;Author
Jeffrey E. Froyd;Author
Joseph L. A. Hughes;Author
Justin M. Foley;Author
Mark Schar;Author
Michael Alley;Author
Ramon Carrasco;Author
Rob Reilly;Author
Sarah E. Zappe;Author
Shanna Daly;Author
Sheri Sheppard;Author
Stephanie Cutler;Author
Takako Akakura;Author
Terri S. Fiez;Author
Thomas A. Litzinger;Author
Ting-Yun Hou;Author
Yu-Chih Lin;Author
Yu-Tzu Lin;Author
Edmundo Tovar;Author
Manuel Castro 0001;Author
Alibek Ayapbergenov;Author
Asma Perveen;Author
Dinara Dikhanbayeva;Author
Mariza Tsakalerou;Author
Yevgeniy Lukhmanov;Author
Shin-Shing Shin;Author
Arata Yasuda;Author
Hideki Hara;Author
Katsuhiro Ajito;Author
Tatsuyasu Ando;Author
Akrivi Krouska;Author
Juan A. Fraire;Author
Juan Eduardo Durán;Author
Carina S. González;Author
Evelio J. González;Author
Ivan Castilla;Author
José F. Sigut;Author
Lorenzo Moreno Ruiz;Author
Carlos Fernández Andrés;Author
Pedro J. Navarro;Author
Pedro Sánchez;Author
Ján Gunis;Author
L'ubomír Antoni;Author
L'ubomír Snajder;Author
Ondrej Krídlo;Author
Peter Elias 0002;Author
Stanislav Krajci;Author
David A. Conner;Author
Eric Van Duzer;Author
Flora P. McMartin;Author
Daniel S. Helvick;Author
Diane T. Rover;Author
Mack C. Shelley;Author
Ramon Mercado;Author
Zhao Zhang 0010;Author
Pak-Lok Poon;Author
Tsong Yueh Chen;Author
Mourya Teja Kunuku;Author
Nasrin Dehbozorgi;Author
Abdülkadir Erden;Author
Aydan M. Erkmen;Author
Cherrice Traver;Author
Ismet Erkmen;Author
Leila Notash;Author
Ronald B. Bucinell;Author
Heon-Chang Yu;Author
Jong-Hyuk Lee;Author
Seung-Eun Lee;Author
Taeweon Suh;Author
Amitabh Das;Author
Dusko Karaklajic;Author
Ingrid Verbauwhede;Author
Josep Balasch;Author
Leif Uhsadel;Author
Markus Ullrich;Author
Wim Dehaene;Author
Christophe Kolski;Author
Frédéric Hoogstoel;Author
Omar Talbi;Author
Ralph K. Cavin III;Author
Virginia C. Wiggins;Author
William H. Joyner Jr.;Author
Hsin-Yu Liu;Author
Rong-Jyue Wang;Author
Wen-June Wang;Author
Amanda C. Emberley;Author
Julie P. Martin;Author
Kerrie A. Douglas;Author
Rene Alexander Soto-Perez;Author
Taylor Short;Author
David J. Comer;Author
Donald T. Comer;Author
Constantino Perez-Vega;Author
José M. Zamanillo;Author
Juan S. Ipiña;Author
Miguel A. Solano;Author
Bruce A. Eisenstein;Author
P. Mohana Shankar;Author
Chang-Seok Shin;Author
Robert Nevels;Author
Anette Kolmos;Author
Henrik Worm Routhe;Author
Jette Egelund Holgaard;Author
Ambrosio Toval;Author
Francisco García-Sánchez 0001;Author
José Alberto García-Berná;Author
José Luis Fernández-Alemán;Author
Manal Kharbouch;Author
Fábio Neves;Author
Richard M. Stephan;Author
Rodrigo Valle;Author
Rubens de Andrade Jr.;Author
Elena Verdú;Author
Juan Pablo de Castro;Author
Luisa M. Regueras;Author
María F. Muñoz;Author
María Jesús Verdú;Author
María Ángeles Pérez 0001;Author
Daniel López-Fernández;Author
Edgar Talavera;Author
Fernando Ortega 0001;Author
Raúl Lara-Cabrera;Author
Agustín C. Caminero;Author
Antonio Robles-Gómez;Author
Rafael Pastor Vargas;Author
Roberto Hernández 0001;Author
Salvador Ros 0001;Author
Antonio Berlanga;Author
Camino Fernández 0001;Author
Guadalupe Muñoz;Author
Ignacio Aedo;Author
Paloma Díaz 0001;Author
Raja Jamilah Raja Yusof;Author
Zebel-Al Tareq;Author
Ingrid Svensson;Author
John T. E. Richardson;Author
Jonas Borell;Author
Linda Price;Author
Bianca Cassemiro Lima;Author
Flávia Maria Santoro;Author
Henrique Mohallem Paiva;Author
Victor Takashi Hayashi;Author
Faruque Ahamed;Author
Frank A. Scarpino;Author
Christina M. Ivler;Author
Jennifer E. Symons;Author
Jordyn M. Wolfand;Author
Kathleen A. Bieryla;Author
John L. Schmalzel;Author
Peter Mark Jansson;Author
Ravi Prakash Ramachandran;Author
Shreekanth Mandayam;Author
Andrew Olney;Author
Brian C. Haynes;Author
Patrick Chipman;Author
Andrés Barrado;Author
Antonio Lázaro 0002;Author
Cristina Fernández;Author
Marina Sanz;Author
Pablo Zumel;Author
David A. de Wolf;Author
David Adrian Sanders;Author
Patricia Lago;Author
Roberto Verdecchia;Author
Peter O'Shea;Author
Vladimir Bigdan;Author
Thomas J. Cavicchi;Author
Arthur Ritter;Author
Hong Man;Author
Shubo Zhang;Author
Yi Guo 0004;Author
Fiona Fui-Hoon Nah;Author
Hong Sheng;Author
Keng Siau;Author
Hugo Calleja;Author
Bruno Andò;Author
Nicola Pitrone;Author
Salvatore Graziani;Author
Jenelle Armstrong Piepmeier;Author
Samara L. Firebaugh;Author
Catherine K. Skokan;Author
Jean-Pierre Delplanque;Author
Joan Gosink;Author
Marcelo Godoy Simões;Author
Alejandra J. Magana;Author
Camilo Vieira 0001;Author
Mireille Boutin;Author
Karol Aniserowicz;Author
Tariq S. Durrani;Author
Jesse Eickholt;Author
Matthew R. Johnson 0001;Author
Patrick Seeling;Author
Anmol Gupta;Author
Ashwani Kumar;Author
Bhavesh Kumar Chauhan;Author
Nitin Kumar Saxena;Author
Sonia Gouri;Author
Basilio Pueo;Author
José Escolano;Author
José J. López;Author
Miguel Roma;Author
David Broman;Author
Kristian Sandahl;Author
Mohamed Abu Baker;Author
Guttorm Sindre;Author
Lasse Natvig;Author
Magnus Jahre;Author
António Paulo Moreira;Author
Aníbal Matos;Author
Miguel Pinto;Author
Hsuan-Hung Chen;Author
Kim-Joan Chen;Author
Yau-Jane Chen;Author
George Hassapis;Author
Ali Emadi;Author
Thomas M. Jacobius;Author
Annapoorna Mahalingam;Author
Brian P. Butz;Author
Michael Duarte;Author
Susan M. Miller;Author
Diana Pérez-Marín;Author
Isaac Lozano-Osorio;Author
Maximiliano Paredes-Velasco;Author
Sonia Ruiz-Olmedilla;Author
Vicki P. Rainey;Author
Antoni Perez-Poch;Author
David López 0001;Author
Fermín Sánchez Carracedo;Author
M. Nuria Salan Ballesteros;Author
Mireia Lopez-Beltran;Author
Noelia Olmedo-Torre;Author
Amy L. Brooks;Author
Elliott Clement;Author
Jeffrey Knowles;Author
Prateek Shekhar;Author
Shane A. Brown;Author
Brian J. Skromme;Author
C. J. Redshaw;Author
M. A. O'Donnell;Author
M. L. Wong;Author
Todd D. Murphey;Author
José García 0001;Author
Ángela Hernández-Solana;Author
Michelle Rabideau;Author
Zaher Kmail;Author
Cristoforo Marzocca;Author
Francesco Corsi;Author
João Goes;Author
João Pedro Oliveira 0003;Author
Luís Bica Oliveira;Author
Nuno Paulino 0002;Author
Nuno Pereira 0002;Author
Rui Santos-Tavares;Author
Arash Mahboobin;Author
Renee M. Clark;Author
Jerene Good;Author
Kevin Scoles;Author
Nihat Bilgutay;Author
Junbo Wang 0001;Author
Lei Jing 0001;Author
Yinghui Zhou;Author
Zixue Cheng;Author
Andrew D. McGettrick;Author
David L. Soldan;Author
Mitchell D. Theys;Author
Pradip K. Srimani;Author
Dale W. Callahan;Author
Lea B. Callahan;Author
Christine Winberg;Author
Penelope Engel-Hills;Author
Simon Lucas Winberg;Author
Francisco Sergi Sellschopp;Author
Marco A. Arjona López;Author
Marion O. Hagler;Author
Anna-Karin Carstensen;Author
Jacob Davidsen;Author
Jonte Bernhard;Author
Thomas Ryberg;Author
Dae Woo Ryu;Author
Jae Wook Jeon;Author
Jong Hun Kim;Author
Min Ho Kim;Author
Sang Eun Lee;Author
Young Soo Do;Author
Alher Mauricio Hernández;Author
Miguel Ángel Mañanas;Author
Ramon Costa-Castelló;Author
Antonis Kalis;Author
Ioannis T. Christou;Author
Sofoklis Efremidis;Author
Thanassis Tiropanis;Author
Jim D. Garside;Author
Saeid Nooshabadi;Author
Archie L. Holmes;Author
Athanasios K. Tsakalidis;Author
Dimitris Kanellopoulos;Author
Evangelos Sakkopoulos;Author
Miltiadis D. Lytras;Author
Tarun Yellamraju;Author
Caroline Crockett;Author
Cynthia J. Finelli;Author
Harry C. Powell;Author
Ian Jefferson;Author
Jonathan Watkins;Author
Manu Sasidharan;Author
Mehran Eskandari Torbaghan;Author
Andreas Spanias;Author
Venkatraman Atti;Author
Eladio Gutiérrez;Author
Francisco Corbera;Author
Julián Ramos;Author
María A. Trenas;Author
Sergio Romero 0001;Author
Adriana E. Chis;Author
Dan Zhao 0003;Author
Gregor Rozinaj;Author
Boon Kuan Chung;Author
Mark Featherstone;Author
Alfredo Rodríguez;Author
Ester del Castillo;Author
José Jesús Castro-Schez;Author
Julian Hortolano;Author
Alberto Mora Vazquez;Author
Hiram Herrera-Rivas;Author
Jorge-Arturo Hernández-Almazán;Author
Ramón Ventura Roque Hernández;Author
Alexander Abramovitz;Author
Selwyn Piramuthu;Author
Gerardo Pedrós Pérez;Author
Jesús Fernández-Sánchez;Author
Maria Carmen Garcia Martinez;Author
Marta Varo Martínez;Author
María Jesús Aguilera Ureña;Author
María de la Salud Climent Bellido;Author
Pilar Martínez Jiménez;Author
Connie M. Borror;Author
Don Goelman;Author
Sharon M. Crook;Author
Suzanne W. Dietrich;Author
Alicia García-Holgado;Author
Andrea Vázquez-Ingelmo;Author
Francisco José García-Peñalvo;Author
Kamran Munir;Author
Lok Cheung Shum;Author
Yasmine Rosunally;Author
Eno Tonisson;Author
Heilo Altin;Author
Külli Kori;Author
Margus Pedaste;Author
Tauno Palts;Author
João Carlos Basilio;Author
Marcos Vicente Moreira;Author
An-Bang Wang;Author
Hsiu-Ping Yueh;Author
Li-An Chiu;Author
San-Liang Lee;Author
Tzy-Ling Chen;Author
Isidoro Hernán-Losada;Author
J. Ángel Velázquez-Iturbide;Author
Gerasimos K. Pagiatakis;Author
Chia-Jeng Tseng;Author
Daniel J. Pack;Author
David J. Ahlgren;Author
Igor M. Verner;Author
Robert Avanzato;Author
Jia-Sheng Heh;Author
Jyh-Cheng Chang;Author
Maiga Chang;Author
Shao-Chun Li;Author
Robert Newman;Author
Shufan Yang;Author
Zhiping Zhou;Author
Dan E. Krane;Author
Michael L. Raymer;Author
Oscar Garcia;Author
Travis E. Doom;Author
Gil Alterovitz;Author
Marco Ramoni;Author
Glen Gibb;Author
Jad Naous;Author
John W. Lockwood;Author
Nick McKeown;Author
Paul Hartke;Author
Adrian Bekasiewicz;Author
Bogdan Pankiewicz;Author
Marek Wójcikowski;Author
Miron Klosowski;Author
Slawomir Koziel;Author
Binish Tanveer;Author
Muhammad Usman 0002;Author
Eduardo Montero;Author
María Jesús González;Author
Celia Merzbacher;Author
Ciaran Hughes;Author
Dan-Adrian German;Author
Doug Finke;Author
H. J. Lewandowski;Author
Patrick M. Vora;Author
Kosta Jovanovic;Author
Sasha Nikolic;Author
Thomas Suesse;Author
Zarko Stanisavljevic;Author
André Ivanov;Author
Cristian Grecu;Author
Robin Turner;Author
Rod Blaine Foist;Author
M. B. Patil;Author
Kartik Prasad Basu;Author
Saurabh Kumar Mukerji;Author
Dalibor L. Sekulic;Author
Natasa M. Samardzic;Author
Sally A. McInerny;Author
Yi Dai;Author
Ezzat G. Bakhoum;Author
Amani K. Hamdan Alghamdi;Author
Dilek Düstegör;Author
Mariam Ahmed Mustafa Elhussein;Author
Naya Nagy;Author
Javier Ruiz-del-Solar;Author
Roberto Avilés;Author
Joaquín Cerdá-Boluda;Author
Marcos Martínez Peiró;Author
Miguel A. Larrea Torres;Author
Rafael Gadea Gironés;Author
Ricardo José Colom-Palero;Author
